Domain Code,Domain,Area Code (M49),Area,Element Code,Element,Item Code (CPC),Item,Year Code,Year,Unit,Value,Flag,Flag Description,Note
QCL,Crops and livestock products,686,Senegal,5510,Production,01359.90,"Other fruits, n.e.c.",2010,2010,t,8000,A,Official figure,
QCL,Crops and livestock products,686,Senegal,5510,Production,01379.90,"Other nuts (excluding wild edible nuts and groundnuts), in shell, n.e.c.",2010,2010,t,3300,E,Estimated value,
QCL,Crops and livestock products,686,Senegal,5510,Production,01449.90,"Other oil seeds, n.e.c.",2010,2010,t,0,M,"Missing value (data cannot exist, not applicable)",
QCL,Crops and livestock products,686,Senegal,5510,Production,01709.90,Other pulses n.e.c.,2010,2010,t,116.75,A,Official figure,
QCL,Crops and livestock products,686,Senegal,5510,Production,01319,"Other tropical fruits, n.e.c.",2010,2010,t,8119.97,I,Imputed value,
QCL,Crops and livestock products,686,Senegal,5510,Production,01290.90,"Other vegetables, fresh n.e.c.",2010,2010,t,62525.81,I,Imputed value,
QCL,Crops and livestock products,686,Senegal,5510,Production,01321,Pomelos and grapefruits,2010,2010,t,0,M,"Missing value (data cannot exist, not applicable)",
QCL,Crops and livestock products,686,Senegal,5510,Production,01510,Potatoes,2010,2010,t,15000,A,Official figure,
QCL,Crops and livestock products,686,Senegal,5510,Production,01235,"Pumpkins, squash and gourds",2010,2010,t,30882,A,Official figure,
QCL,Crops and livestock products,686,Senegal,5510,Production,0113,Rice,2010,2010,t,604043.3,A,Official figure,
QCL,Crops and livestock products,686,Senegal,5510,Production,01921.01,"Seed cotton, unginned",2010,2010,t,26044.91,A,Official figure,
QCL,Crops and livestock products,686,Senegal,5510,Production,01444,Sesame seed,2010,2010,t,5269.53,A,Official figure,
QCL,Crops and livestock products,686,Senegal,5510,Production,0114,Sorghum,2010,2010,t,162598.88,A,Official figure,
QCL,Crops and livestock products,686,Senegal,5510,Production,0141,Soya beans,2010,2010,t,0,M,"Missing value (data cannot exist, not applicable)",
QCL,Crops and livestock products,686,Senegal,5510,Production,01215,Spinach,2010,2010,t,0,M,"Missing value (data cannot exist, not applicable)",
QCL,Crops and livestock products,686,Senegal,5510,Production,01802,Sugar cane,2010,2010,t,899000,E,Estimated value,
QCL,Crops and livestock products,686,Senegal,5510,Production,01530,Sweet potatoes,2010,2010,t,70000,A,Official figure,
QCL,Crops and livestock products,686,Senegal,5510,Production,01234,Tomatoes,2010,2010,t,165000,A,Official figure,
QCL,Crops and livestock products,686,Senegal,5510,Production,01970,Unmanufactured tobacco,2010,2010,t,0,M,"Missing value (data cannot exist, not applicable)",
QCL,Crops and livestock products,686,Senegal,5510,Production,01221,Watermelons,2010,2010,t,240779.5,A,Official figure,
QCL,Crops and livestock products,688,Serbia,5510,Production,01654,"Anise, badian, coriander, cumin, caraway, fennel and juniper berries, raw",2010,2010,t,796.98,I,Imputed value,
QCL,Crops and livestock products,688,Serbia,5510,Production,01341,Apples,2010,2010,t,239945,A,Official figure,
QCL,Crops and livestock products,688,Serbia,5510,Production,01343,Apricots,2010,2010,t,22936,A,Official figure,
QCL,Crops and livestock products,688,Serbia,5510,Production,0115,Barley,2010,2010,t,244268,A,Official figure,
QCL,Crops and livestock products,688,Serbia,5510,Production,01701,"Beans, dry",2010,2010,t,43237,A,Official figure,
QCL,Crops and livestock products,688,Serbia,5510,Production,01212,Cabbages,2010,2010,t,336600,A,Official figure,
QCL,Crops and livestock products,688,Serbia,5510,Production,01251,Carrots and turnips,2010,2010,t,101180,A,Official figure,
QCL,Crops and livestock products,688,Serbia,5510,Production,01199.90,Cereals n.e.c.,2010,2010,t,3000,E,Estimated value,
QCL,Crops and livestock products,688,Serbia,5510,Production,01344.02,Cherries,2010,2010,t,22201,A,Official figure,
QCL,Crops and livestock products,688,Serbia,5510,Production,01691,Chicory roots,2010,2010,t,3500,E,Estimated value,
QCL,Crops and livestock products,688,Serbia,5510,Production,01652,"Chillies and peppers, dry (Capsicum spp., Pimenta spp.), raw",2010,2010,t,3500,E,Estimated value,
QCL,Crops and livestock products,688,Serbia,5510,Production,01231,"Chillies and peppers, green (Capsicum spp. and Pimenta spp.)",2010,2010,t,154953,A,Official figure,
QCL,Crops and livestock products,688,Serbia,5510,Production,01706,"Cow peas, dry",2010,2010,t,19451,A,Official figure,
QCL,Crops and livestock products,688,Serbia,5510,Production,01232,Cucumbers and gherkins,2010,2010,t,70136,A,Official figure,
QCL,Crops and livestock products,688,Serbia,5510,Production,01599.10,"Edible roots and tubers with high starch or inulin content, n.e.c., fresh",2010,2010,t,0,M,"Missing value (data cannot exist, not applicable)",
QCL,Crops and livestock products,688,Serbia,5510,Production,01233,Eggplants (aubergines),2010,2010,t,2000,E,Estimated value,
QCL,Crops and livestock products,688,Serbia,5510,Production,01330,Grapes,2010,2010,t,330070,A,Official figure,
QCL,Crops and livestock products,688,Serbia,5510,Production,01290.01,Green corn (maize),2010,2010,t,42000,E,Estimated value,
QCL,Crops and livestock products,688,Serbia,5510,Production,01252,Green garlic,2010,2010,t,22309,A,Official figure,
QCL,Crops and livestock products,688,Serbia,5510,Production,01374,"Hazelnuts, in shell",2010,2010,t,0,M,"Missing value (data cannot exist, not applicable)",
QCL,Crops and livestock products,688,Serbia,5510,Production,01659,Hop cones,2010,2010,t,95,A,Official figure,
QCL,Crops and livestock products,688,Serbia,5510,Production,0112,Maize (corn),2010,2010,t,7207191,A,Official figure,
QCL,Crops and livestock products,688,Serbia,5510,Production,0118,Millet,2010,2010,t,153.56,I,Imputed value,
QCL,Crops and livestock products,688,Serbia,5510,Production,01199.02,Mixed grain,2010,2010,t,11500,E,Estimated value,
QCL,Crops and livestock products,688,Serbia,5510,Production,01270,Mushrooms and truffles,2010,2010,t,5000,E,Estimated value,
QCL,Crops and livestock products,688,Serbia,5510,Production,01442,Mustard seed,2010,2010,t,1000,E,Estimated value,
QCL,Crops and livestock products,688,Serbia,5510,Production,0117,Oats,2010,2010,t,67599,A,Official figure,
QCL,Crops and livestock products,688,Serbia,5510,Production,01253.02,"Onions and shallots, dry (excluding dehydrated)",2010,2010,t,144095,A,Official figure,
QCL,Crops and livestock products,688,Serbia,5510,Production,01241.90,"Other beans, green",2010,2010,t,43237,A,Official figure,
QCL,Crops and livestock products,688,Serbia,5510,Production,01355.90,Other berries and fruits of the genus vaccinium n.e.c.,2010,2010,t,3000,E,Estimated value,
QCL,Crops and livestock products,688,Serbia,5510,Production,01359.90,"Other fruits, n.e.c.",2010,2010,t,0,M,"Missing value (data cannot exist, not applicable)",
QCL,Crops and livestock products,688,Serbia,5510,Production,01449.90,"Other oil seeds, n.e.c.",2010,2010,t,0,M,"Missing value (data cannot exist, not applicable)",
QCL,Crops and livestock products,688,Serbia,5510,Production,01709.90,Other pulses n.e.c.,2010,2010,t,0,M,"Missing value (data cannot exist, not applicable)",
QCL,Crops and livestock products,688,Serbia,5510,Production,01290.90,"Other vegetables, fresh n.e.c.",2010,2010,t,17500,E,Estimated value,
QCL,Crops and livestock products,688,Serbia,5510,Production,01345,Peaches and nectarines,2010,2010,t,68636,A,Official figure,
QCL,Crops and livestock products,688,Serbia,5510,Production,01342.01,Pears,2010,2010,t,47501,A,Official figure,
QCL,Crops and livestock products,688,Serbia,5510,Production,01705,"Peas, dry",2010,2010,t,0,M,"Missing value (data cannot exist, not applicable)",
QCL,Crops and livestock products,688,Serbia,5510,Production,01242,"Peas, green",2010,2010,t,36733,A,Official figure,
QCL,Crops and livestock products,688,Serbia,5510,Production,01346,Plums and sloes,2010,2010,t,426846,A,Official figure,
QCL,Crops and livestock products,688,Serbia,5510,Production,01448,Poppy seed,2010,2010,t,1000,E,Estimated value,
QCL,Crops and livestock products,688,Serbia,5510,Production,01510,Potatoes,2010,2010,t,887363,A,Official figure,
QCL,Crops and livestock products,688,Serbia,5510,Production,01342.02,Quinces,2010,2010,t,10953,A,Official figure,
QCL,Crops and livestock products,688,Serbia,5510,Production,01443,Rape or colza seed,2010,2010,t,24399,A,Official figure,
QCL,Crops and livestock products,688,Serbia,5510,Production,01353.01,Raspberries,2010,2010,t,83870,A,Official figure,
QCL,Crops and livestock products,688,Serbia,5510,Production,0116,Rye,2010,2010,t,10470,A,Official figure,
QCL,Crops and livestock products,688,Serbia,5510,Production,0114,Sorghum,2010,2010,t,7243.45,I,Imputed value,
QCL,Crops and livestock products,688,Serbia,5510,Production,01344.01,Sour cherries,2010,2010,t,66224,A,Official figure,
QCL,Crops and livestock products,688,Serbia,5510,Production,0141,Soya beans,2010,2010,t,540859,A,Official figure,
QCL,Crops and livestock products,688,Serbia,5510,Production,01354,Strawberries,2010,2010,t,32973,A,Official figure,
QCL,Crops and livestock products,688,Serbia,5510,Production,01801,Sugar beet,2010,2010,t,3324847,A,Official figure,
QCL,Crops and livestock products,688,Serbia,5510,Production,01445,Sunflower seed,2010,2010,t,378409,A,Official figure,
QCL,Crops and livestock products,688,Serbia,5510,Production,01234,Tomatoes,2010,2010,t,189412,A,Official figure,
QCL,Crops and livestock products,688,Serbia,5510,Production,01191,Triticale,2010,2010,t,113365,A,Official figure,
QCL,Crops and livestock products,688,Serbia,5510,Production,01970,Unmanufactured tobacco,2010,2010,t,10440,A,Official figure,
QCL,Crops and livestock products,688,Serbia,5510,Production,01709.01,Vetches,2010,2010,t,33115,A,Official figure,
QCL,Crops and livestock products,688,Serbia,5510,Production,01376,"Walnuts, in shell",2010,2010,t,21419,A,Official figure,
QCL,Crops and livestock products,688,Serbia,5510,Production,01221,Watermelons,2010,2010,t,197451,A,Official figure,
QCL,Crops and livestock products,688,Serbia,5510,Production,0111,Wheat,2010,2010,t,1630404,A,Official figure,
QCL,Crops and livestock products,690,Seychelles,5510,Production,01311,Avocados,2010,2010,t,12,E,Estimated value,
QCL,Crops and livestock products,690,Seychelles,5510,Production,01312,Bananas,2010,2010,t,1780,E,Estimated value,
QCL,Crops and livestock products,690,Seychelles,5510,Production,01520.01,"Cassava, fresh",2010,2010,t,187.64,I,Imputed value,
QCL,Crops and livestock products,690,Seychelles,5510,Production,01655,"Cinnamon and cinnamon-tree flowers, raw",2010,2010,t,23,A,Official figure,
QCL,Crops and livestock products,690,Seychelles,5510,Production,01656,"Cloves (whole stems), raw",2010,2010,t,0,M,"Missing value (data cannot exist, not applicable)",
QCL,Crops and livestock products,690,Seychelles,5510,Production,01460,"Coconuts, in shell",2010,2010,t,4400,X,Figure from international organizations,Unofficial figure
QCL,Crops and livestock products,690,Seychelles,5510,Production,01322,Lemons and limes,2010,2010,t,45.22,I,Imputed value,
QCL,Crops and livestock products,690,Seychelles,5510,Production,01316,"Mangoes, guavas and mangosteens",2010,2010,t,55,E,Estimated value,
QCL,Crops and livestock products,690,Seychelles,5510,Production,01323,Oranges,2010,2010,t,39.67,I,Imputed value,
QCL,Crops and livestock products,690,Seychelles,5510,Production,01359.90,"Other fruits, n.e.c.",2010,2010,t,300,E,Estimated value,
QCL,Crops and livestock products,690,Seychelles,5510,Production,01319,"Other tropical fruits, n.e.c.",2010,2010,t,270,E,Estimated value,
QCL,Crops and livestock products,690,Seychelles,5510,Production,01290.90,"Other vegetables, fresh n.e.c.",2010,2010,t,2217.78,I,Imputed value,
QCL,Crops and livestock products,690,Seychelles,5510,Production,01318,Pineapples,2010,2010,t,50,E,Estimated value,
QCL,Crops and livestock products,690,Seychelles,5510,Production,01620,Tea leaves,2010,2010,t,49,A,Official figure,
QCL,Crops and livestock products,690,Seychelles,5510,Production,01234,Tomatoes,2010,2010,t,360,E,Estimated value,
QCL,Crops and livestock products,690,Seychelles,5510,Production,01658,"Vanilla, raw",2010,2010,t,0,E,Estimated value,
QCL,Crops and livestock products,694,Sierra Leone,5510,Production,01702,"Broad beans and horse beans, dry",2010,2010,t,1800,E,Estimated value,
QCL,Crops and livestock products,694,Sierra Leone,5510,Production,01520.01,"Cassava, fresh",2010,2010,t,3250044,A,Official figure,
QCL,Crops and livestock products,694,Sierra Leone,5510,Production,01199.90,Cereals n.e.c.,2010,2010,t,8178.6,I,Imputed value,
QCL,Crops and livestock products,694,Sierra Leone,5510,Production,01652,"Chillies and peppers, dry (Capsicum spp., Pimenta spp.), raw",2010,2010,t,3644.58,I,Imputed value,
QCL,Crops and livestock products,694,Sierra Leone,5510,Production,01640,Cocoa beans,2010,2010,t,19700,A,Official figure,
QCL,Crops and livestock products,694,Sierra Leone,5510,Production,01460,"Coconuts, in shell",2010,2010,t,4200,X,Figure from international organizations,Unofficial figure
QCL,Crops and livestock products,694,Sierra Leone,5510,Production,01610,"Coffee, green",2010,2010,t,26130.3,I,Imputed value,
QCL,Crops and livestock products,694,Sierra Leone,5510,Production,0142,"Groundnuts, excluding shelled",2010,2010,t,81457,A,Official figure,
QCL,Crops and livestock products,694,Sierra Leone,5510,Production,01379.02,Kola nuts,2010,2010,t,7231.1,I,Imputed value,
QCL,Crops and livestock products,694,Sierra Leone,5510,Production,0112,Maize (corn),2010,2010,t,51388,A,Official figure,
QCL,Crops and livestock products,694,Sierra Leone,5510,Production,01316,"Mangoes, guavas and mangosteens",2010,2010,t,17545.07,I,Imputed value,
QCL,Crops and livestock products,694,Sierra Leone,5510,Production,0118,Millet,2010,2010,t,32768.08,I,Imputed value,
QCL,Crops and livestock products,694,Sierra Leone,5510,Production,01491.01,Oil palm fruit,2010,2010,t,212000,E,Estimated value,
QCL,Crops and livestock products,694,Sierra Leone,5510,Production,01329,"Other citrus fruit, n.e.c.",2010,2010,t,99205.48,I,Imputed value,
QCL,Crops and livestock products,694,Sierra Leone,5510,Production,01929.90,"Other fibre crops, raw, n.e.c.",2010,2010,t,8776.74,I,Imputed value,
QCL,Crops and livestock products,694,Sierra Leone,5510,Production,01359.90,"Other fruits, n.e.c.",2010,2010,t,79870.36,I,Imputed value,
QCL,Crops and livestock products,694,Sierra Leone,5510,Production,01709.90,Other pulses n.e.c.,2010,2010,t,66000,E,Estimated value,
QCL,Crops and livestock products,694,Sierra Leone,5510,Production,01699,"Other stimulant, spice and aromatic crops, n.e.c.",2010,2010,t,1815.38,I,Imputed value,
QCL,Crops and livestock products,694,Sierra Leone,5510,Production,01290.90,"Other vegetables, fresh n.e.c.",2010,2010,t,282444.59,I,Imputed value,
QCL,Crops and livestock products,694,Sierra Leone,5510,Production,01705,"Peas, dry",2010,2010,t,2600,E,Estimated value,
QCL,Crops and livestock products,694,Sierra Leone,5510,Production,01313,Plantains and cooking bananas,2010,2010,t,40688.84,I,Imputed value,
QCL,Crops and livestock products,694,Sierra Leone,5510,Production,0113,Rice,2010,2010,t,1026671,A,Official figure,
QCL,Crops and livestock products,694,Sierra Leone,5510,Production,01444,Sesame seed,2010,2010,t,2927.87,I,Imputed value,
QCL,Crops and livestock products,694,Sierra Leone,5510,Production,0114,Sorghum,2010,2010,t,25644.35,I,Imputed value,
QCL,Crops and livestock products,694,Sierra Leone,5510,Production,01802,Sugar cane,2010,2010,t,76000,E,Estimated value,
QCL,Crops and livestock products,694,Sierra Leone,5510,Production,01530,Sweet potatoes,2010,2010,t,206189,A,Official figure,
QCL,Crops and livestock products,694,Sierra Leone,5510,Production,01550,Taro,2010,2010,t,2800,E,Estimated value,
QCL,Crops and livestock products,694,Sierra Leone,5510,Production,01234,Tomatoes,2010,2010,t,23690.53,I,Imputed value,
QCL,Crops and livestock products,694,Sierra Leone,5510,Production,01970,Unmanufactured tobacco,2010,2010,t,37,E,Estimated value,
QCL,Crops and livestock products,702,Singapore,5510,Production,01312,Bananas,2010,2010,t,0,M,"Missing value (data cannot exist, not applicable)",
QCL,Crops and livestock products,702,Singapore,5510,Production,01212,Cabbages,2010,2010,t,546,A,Official figure,
QCL,Crops and livestock products,702,Singapore,5510,Production,01520.01,"Cassava, fresh",2010,2010,t,0.48,I,Imputed value,
QCL,Crops and livestock products,702,Singapore,5510,Production,01460,"Coconuts, in shell",2010,2010,t,133.73,I,Imputed value,
QCL,Crops and livestock products,702,Singapore,5510,Production,01232,Cucumbers and gherkins,2010,2010,t,0,M,"Missing value (data cannot exist, not applicable)",
QCL,Crops and livestock products,702,Singapore,5510,Production,01599.10,"Edible roots and tubers with high starch or inulin content, n.e.c., fresh",2010,2010,t,13.19,I,Imputed value,
QCL,Crops and livestock products,702,Singapore,5510,Production,01214,Lettuce and chicory,2010,2010,t,366,A,Official figure,
QCL,Crops and livestock products,702,Singapore,5510,Production,01270,Mushrooms and truffles,2010,2010,t,117,A,Official figure,
QCL,Crops and livestock products,702,Singapore,5510,Production,01950.01,Natural rubber in primary forms,2010,2010,t,0,M,"Missing value (data cannot exist, not applicable)",
QCL,Crops and livestock products,702,Singapore,5510,Production,01253.01,"Onions and shallots, green",2010,2010,t,0,M,"Missing value (data cannot exist, not applicable)",
QCL,Crops and livestock products,702,Singapore,5510,Production,01241.90,"Other beans, green",2010,2010,t,0,M,"Missing value (data cannot exist, not applicable)",
QCL,Crops and livestock products,702,Singapore,5510,Production,01359.90,"Other fruits, n.e.c.",2010,2010,t,8.38,I,Imputed value,
QCL,Crops and livestock products,702,Singapore,5510,Production,01290.90,"Other vegetables, fresh n.e.c.",2010,2010,t,19008,A,Official figure,
QCL,Crops and livestock products,702,Singapore,5510,Production,01317,Papayas,2010,2010,t,0,M,"Missing value (data cannot exist, not applicable)",
QCL,Crops and livestock products,702,Singapore,5510,Production,01215,Spinach,2010,2010,t,1883,A,Official figure,
QCL,Crops and livestock products,702,Singapore,5510,Production,01802,Sugar cane,2010,2010,t,0,M,"Missing value (data cannot exist, not applicable)",
QCL,Crops and livestock products,702,Singapore,5510,Production,01530,Sweet potatoes,2010,2010,t,0.4,I,Imputed value,
QCL,Crops and livestock products,702,Singapore,5510,Production,01234,Tomatoes,2010,2010,t,6,A,Official figure,
QCL,Crops and livestock products,703,Slovakia,5510,Production,01654,"Anise, badian, coriander, cumin, caraway, fennel and juniper berries, raw",2010,2010,t,228,A,Official figure,
QCL,Crops and livestock products,703,Slovakia,5510,Production,01341,Apples,2010,2010,t,34215,A,Official figure,
QCL,Crops and livestock products,703,Slovakia,5510,Production,01343,Apricots,2010,2010,t,1198,A,Official figure,
QCL,Crops and livestock products,703,Slovakia,5510,Production,01211,Asparagus,2010,2010,t,744,A,Official figure,
QCL,Crops and livestock products,703,Slovakia,5510,Production,0115,Barley,2010,2010,t,361390,A,Official figure,
QCL,Crops and livestock products,703,Slovakia,5510,Production,01701,"Beans, dry",2010,2010,t,162,A,Official figure,
QCL,Crops and livestock products,703,Slovakia,5510,Production,01702,"Broad beans and horse beans, dry",2010,2010,t,291,A,Official figure,
QCL,Crops and livestock products,703,Slovakia,5510,Production,01243,"Broad beans and horse beans, green",2010,2010,t,197.71,I,Imputed value,
QCL,Crops and livestock products,703,Slovakia,5510,Production,01192,Buckwheat,2010,2010,t,54,A,Official figure,
QCL,Crops and livestock products,703,Slovakia,5510,Production,01212,Cabbages,2010,2010,t,46711,A,Official figure,
QCL,Crops and livestock products,703,Slovakia,5510,Production,01229,Cantaloupes and other melons,2010,2010,t,190,A,Official figure,
QCL,Crops and livestock products,703,Slovakia,5510,Production,01251,Carrots and turnips,2010,2010,t,34879,A,Official figure,
QCL,Crops and livestock products,703,Slovakia,5510,Production,01213,Cauliflowers and broccoli,2010,2010,t,6820,A,Official figure,
QCL,Crops and livestock products,703,Slovakia,5510,Production,01199.90,Cereals n.e.c.,2010,2010,t,250,E,Estimated value,
QCL,Crops and livestock products,703,Slovakia,5510,Production,01344.02,Cherries,2010,2010,t,1920,A,Official figure,
QCL,Crops and livestock products,703,Slovakia,5510,Production,01373,"Chestnuts, in shell",2010,2010,t,13.64,I,Imputed value,
QCL,Crops and livestock products,703,Slovakia,5510,Production,01703,"Chick peas, dry",2010,2010,t,318.5,I,Imputed value,
QCL,Crops and livestock products,703,Slovakia,5510,Production,01691,Chicory roots,2010,2010,t,0,A,Official figure,
QCL,Crops and livestock products,703,Slovakia,5510,Production,01652,"Chillies and peppers, dry (Capsicum spp., Pimenta spp.), raw",2010,2010,t,0,M,"Missing value (data cannot exist, not applicable)",
QCL,Crops and livestock products,703,Slovakia,5510,Production,01231,"Chillies and peppers, green (Capsicum spp. and Pimenta spp.)",2010,2010,t,23584,A,Official figure,
QCL,Crops and livestock products,703,Slovakia,5510,Production,01232,Cucumbers and gherkins,2010,2010,t,27318,A,Official figure,
QCL,Crops and livestock products,703,Slovakia,5510,Production,01351.01,Currants,2010,2010,t,265,A,Official figure,
QCL,Crops and livestock products,703,Slovakia,5510,Production,01315,Figs,2010,2010,t,0,M,"Missing value (data cannot exist, not applicable)",
QCL,Crops and livestock products,703,Slovakia,5510,Production,01929.01,"Flax, raw or retted",2010,2010,t,110.93,I,Imputed value,
QCL,Crops and livestock products,703,Slovakia,5510,Production,01351.02,Gooseberries,2010,2010,t,17,A,Official figure,
QCL,Crops and livestock products,703,Slovakia,5510,Production,01330,Grapes,2010,2010,t,21120,A,Official figure,
QCL,Crops and livestock products,703,Slovakia,5510,Production,01290.01,Green corn (maize),2010,2010,t,9432,A,Official figure,
QCL,Crops and livestock products,703,Slovakia,5510,Production,01252,Green garlic,2010,2010,t,2141,A,Official figure,
QCL,Crops and livestock products,703,Slovakia,5510,Production,01374,"Hazelnuts, in shell",2010,2010,t,0,M,"Missing value (data cannot exist, not applicable)",
QCL,Crops and livestock products,703,Slovakia,5510,Production,01659,Hop cones,2010,2010,t,205,A,Official figure,
QCL,Crops and livestock products,703,Slovakia,5510,Production,01254,Leeks and other alliaceous vegetables,2010,2010,t,86,A,Official figure,
QCL,Crops and livestock products,703,Slovakia,5510,Production,01704,"Lentils, dry",2010,2010,t,324,A,Official figure,
QCL,Crops and livestock products,703,Slovakia,5510,Production,01214,Lettuce and chicory,2010,2010,t,2747,A,Official figure,
QCL,Crops and livestock products,703,Slovakia,5510,Production,01441,Linseed,2010,2010,t,1672,A,Official figure,
QCL,Crops and livestock products,703,Slovakia,5510,Production,01356,Locust beans (carobs),2010,2010,t,0,M,"Missing value (data cannot exist, not applicable)",
QCL,Crops and livestock products,703,Slovakia,5510,Production,01709.02,Lupins,2010,2010,t,9,A,Official figure,
QCL,Crops and livestock products,703,Slovakia,5510,Production,0112,Maize (corn),2010,2010,t,921313,A,Official figure,
QCL,Crops and livestock products,703,Slovakia,5510,Production,0118,Millet,2010,2010,t,701,A,Official figure,
QCL,Crops and livestock products,703,Slovakia,5510,Production,01199.02,Mixed grain,2010,2010,t,0,M,"Missing value (data cannot exist, not applicable)",
QCL,Crops and livestock products,703,Slovakia,5510,Production,01270,Mushrooms and truffles,2010,2010,t,2335,A,Official figure,
QCL,Crops and livestock products,703,Slovakia,5510,Production,01442,Mustard seed,2010,2010,t,893,A,Official figure,
QCL,Crops and livestock products,703,Slovakia,5510,Production,0117,Oats,2010,2010,t,24634,A,Official figure,
QCL,Crops and livestock products,703,Slovakia,5510,Production,01253.02,"Onions and shallots, dry (excluding dehydrated)",2010,2010,t,28222,A,Official figure,
QCL,Crops and livestock products,703,Slovakia,5510,Production,01241.90,"Other beans, green",2010,2010,t,998,A,Official figure,
QCL,Crops and livestock products,703,Slovakia,5510,Production,01355.90,Other berries and fruits of the genus vaccinium n.e.c.,2010,2010,t,118.45,I,Imputed value,
QCL,Crops and livestock products,703,Slovakia,5510,Production,01359.90,"Other fruits, n.e.c.",2010,2010,t,40519,A,Official figure,
QCL,Crops and livestock products,703,Slovakia,5510,Production,01379.90,"Other nuts (excluding wild edible nuts and groundnuts), in shell, n.e.c.",2010,2010,t,0,M,"Missing value (data cannot exist, not applicable)",
QCL,Crops and livestock products,703,Slovakia,5510,Production,01449.90,"Other oil seeds, n.e.c.",2010,2010,t,1183.86,I,Imputed value,
QCL,Crops and livestock products,703,Slovakia,5510,Production,01709.90,Other pulses n.e.c.,2010,2010,t,1948.65,I,Imputed value,
QCL,Crops and livestock products,703,Slovakia,5510,Production,01290.90,"Other vegetables, fresh n.e.c.",2010,2010,t,21810,A,Official figure,
QCL,Crops and livestock products,703,Slovakia,5510,Production,01345,Peaches and nectarines,2010,2010,t,1904,A,Official figure,
QCL,Crops and livestock products,703,Slovakia,5510,Production,01342.01,Pears,2010,2010,t,2082,A,Official figure,
QCL,Crops and livestock products,703,Slovakia,5510,Production,01705,"Peas, dry",2010,2010,t,14808,A,Official figure,
QCL,Crops and livestock products,703,Slovakia,5510,Production,01242,"Peas, green",2010,2010,t,4850,A,Official figure,
QCL,Crops and livestock products,703,Slovakia,5510,Production,01346,Plums and sloes,2010,2010,t,4517,A,Official figure,
QCL,Crops and livestock products,703,Slovakia,5510,Production,01448,Poppy seed,2010,2010,t,878,A,Official figure,
QCL,Crops and livestock products,703,Slovakia,5510,Production,01510,Potatoes,2010,2010,t,125921,A,Official figure,
QCL,Crops and livestock products,703,Slovakia,5510,Production,01235,"Pumpkins, squash and gourds",2010,2010,t,17953,A,Official figure,
QCL,Crops and livestock products,703,Slovakia,5510,Production,01443,Rape or colza seed,2010,2010,t,322452,A,Official figure,
QCL,Crops and livestock products,703,Slovakia,5510,Production,01353.01,Raspberries,2010,2010,t,2,A,Official figure,
QCL,Crops and livestock products,703,Slovakia,5510,Production,0116,Rye,2010,2010,t,35470,A,Official figure,
QCL,Crops and livestock products,703,Slovakia,5510,Production,0114,Sorghum,2010,2010,t,527,A,Official figure,
QCL,Crops and livestock products,703,Slovakia,5510,Production,01344.01,Sour cherries,2010,2010,t,366,A,Official figure,
QCL,Crops and livestock products,703,Slovakia,5510,Production,0141,Soya beans,2010,2010,t,24045,A,Official figure,
QCL,Crops and livestock products,703,Slovakia,5510,Production,01215,Spinach,2010,2010,t,1079,A,Official figure,
QCL,Crops and livestock products,703,Slovakia,5510,Production,01354,Strawberries,2010,2010,t,1418,A,Official figure,
QCL,Crops and livestock products,703,Slovakia,5510,Production,01801,Sugar beet,2010,2010,t,977694,A,Official figure,
QCL,Crops and livestock products,703,Slovakia,5510,Production,01445,Sunflower seed,2010,2010,t,150326,A,Official figure,
QCL,Crops and livestock products,703,Slovakia,5510,Production,01234,Tomatoes,2010,2010,t,36457,A,Official figure,
QCL,Crops and livestock products,703,Slovakia,5510,Production,01191,Triticale,2010,2010,t,24751,A,Official figure,
QCL,Crops and livestock products,703,Slovakia,5510,Production,01970,Unmanufactured tobacco,2010,2010,t,1,A,Official figure,
QCL,Crops and livestock products,703,Slovakia,5510,Production,01709.01,Vetches,2010,2010,t,114,A,Official figure,
QCL,Crops and livestock products,703,Slovakia,5510,Production,01376,"Walnuts, in shell",2010,2010,t,734.47,I,Imputed value,
QCL,Crops and livestock products,703,Slovakia,5510,Production,01221,Watermelons,2010,2010,t,1519,A,Official figure,
QCL,Crops and livestock products,703,Slovakia,5510,Production,0111,Wheat,2010,2010,t,1185286,A,Official figure,
QCL,Crops and livestock products,705,Slovenia,5510,Production,01371,"Almonds, in shell",2010,2010,t,1.05,I,Imputed value,
QCL,Crops and livestock products,705,Slovenia,5510,Production,01341,Apples,2010,2010,t,117569,A,Official figure,
QCL,Crops and livestock products,705,Slovenia,5510,Production,01343,Apricots,2010,2010,t,482,A,Official figure,
QCL,Crops and livestock products,705,Slovenia,5510,Production,01211,Asparagus,2010,2010,t,0,A,Official figure,
QCL,Crops and livestock products,705,Slovenia,5510,Production,0115,Barley,2010,2010,t,80120,A,Official figure,
QCL,Crops and livestock products,705,Slovenia,5510,Production,01701,"Beans, dry",2010,2010,t,522,A,Official figure,
QCL,Crops and livestock products,705,Slovenia,5510,Production,01355.01,Blueberries,2010,2010,t,0,M,"Missing value (data cannot exist, not applicable)",
QCL,Crops and livestock products,705,Slovenia,5510,Production,01702,"Broad beans and horse beans, dry",2010,2010,t,228,A,Official figure,
QCL,Crops and livestock products,705,Slovenia,5510,Production,01192,Buckwheat,2010,2010,t,1370,A,Official figure,
